Epoch,train_sat_kb,test_sat_kb,train_accuracy,test_accuracy,test_sat_phi1,test_sat_phi2
68,0.5917514562606812,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,0.00010379155719419941
69,0.5917514562606812,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,0.0001023411750793457
70,0.5917514562606812,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,0.00010093053424498066
71,0.5917514562606812,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,9.959936141967773e-05
72,0.5917514562606812,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,9.830792987486348e-05
73,0.5917514562606812,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,9.705623233458027e-05
74,0.5917515158653259,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,9.584426879882812e-05
75,0.5917515158653259,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,9.469190990785137e-05
76,0.5917515158653259,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,9.357929229736328e-05
77,0.5917515158653259,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,9.248653805116192e-05
78,0.5917515158653259,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,9.143352508544922e-05
79,0.5917515158653259,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,9.044011676451191e-05
80,0.5917515158653259,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,8.944670116761699e-05
81,0.5917515158653259,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,8.847316348692402e-05
82,0.5917515158653259,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,8.753935253480449e-05
83,0.5917515158653259,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,8.666515350341797e-05
84,0.5917515158653259,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,8.577108383178711e-05
85,0.5917515158653259,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,8.49167481646873e-05
86,0.5917515158653259,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,8.408228313783184e-05
87,0.5917515158653259,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,8.32676887512207e-05
88,0.5917515158653259,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,8.249282836914062e-05
89,0.5917515158653259,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,8.171796798706055e-05
90,0.5917515754699707,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,8.09629782452248e-05
91,0.5917515754699707,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,8.022785186767578e-05
92,0.5917515754699707,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,7.95125961303711e-05
93,0.5917515754699707,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,7.881721103331074e-05
94,0.5917515754699707,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,7.812181866029277e-05
95,0.5917515754699707,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,7.746616756776348e-05
96,0.5917515754699707,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,7.679065311094746e-05
97,0.5917515754699707,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,7.617473602294922e-05
98,0.5917515754699707,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,7.551908493041992e-05
99,0.5917515754699707,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,7.492303848266602e-05
100,0.5917515754699707,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,7.430712139466777e-05
101,0.5917515754699707,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,7.37309455871582e-05
102,0.5917515754699707,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,7.31348991394043e-05
103,0.5917515754699707,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,7.255872333189473e-05
104,0.5917515754699707,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,7.202228152891621e-05
105,0.5917515754699707,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,7.146596908569336e-05
106,0.5917515754699707,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,7.090965664247051e-05
107,0.5917515754699707,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,7.039308547973633e-05
108,0.5917515754699707,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,6.987651431700215e-05
109,0.5917515754699707,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,6.935993587831035e-05
110,0.5917515754699707,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,6.886323535582051e-05
111,0.5917515754699707,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,6.838639819761738e-05
112,0.5917515754699707,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,6.788969039916992e-05
113,0.5917515754699707,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,6.74128532409668e-05
114,0.5917515754699707,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,6.693601608276367e-05
115,0.5917515754699707,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,6.647904956480488e-05
116,0.5917515754699707,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,6.602207577088848e-05
117,0.5917515754699707,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,6.558497989317402e-05
118,0.5917515754699707,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,6.512800609925762e-05
119,0.5917515754699707,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,6.473064422607422e-05
120,0.5917515754699707,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,6.427367770811543e-05
121,0.5917515754699707,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,6.38564451946877e-05
122,0.5917515754699707,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,6.345907604554668e-05
123,0.5917515754699707,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,6.304184353211895e-05
124,0.5917515754699707,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,6.262461101869121e-05
125,0.5917515754699707,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,6.224711978575215e-05
126,0.5917515754699707,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,6.184975063661113e-05
127,0.5917515754699707,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,6.147225940367207e-05
128,0.5917515754699707,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,6.107489025453106e-05
129,0.5917515754699707,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,6.0697395383613184e-05
130,0.5917515754699707,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,6.033976751496084e-05
131,0.5917515754699707,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,5.9982139646308497e-05
132,0.5917515754699707,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,5.962451177765615e-05
133,0.5917515754699707,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,5.924701690673828e-05
134,0.5917515754699707,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,5.8909256040351465e-05
135,0.5917515754699707,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,5.8571498811943457e-05
136,0.5917515754699707,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,5.821387094329111e-05
137,0.5917515754699707,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,5.7895977079169825e-05
138,0.5917515754699707,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,5.753834921051748e-05
139,0.5917515754699707,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,5.7220458984375e-05
140,0.5917515754699707,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,5.6882698117988184e-05
141,0.5917515754699707,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,5.658467489411123e-05
142,0.5917515754699707,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,5.626678466796875e-05
143,0.5917515754699707,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,5.594889444182627e-05
144,0.5917515754699707,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,5.563100057770498e-05
145,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,5.53131103515625e-05
146,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,5.5034954129951075e-05
147,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,5.4717063903808594e-05
148,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,5.443890768219717e-05
149,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,5.4140884458320215e-05
150,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,5.384286123444326e-05
151,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,5.354483801056631e-05
152,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,5.326668542693369e-05
153,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,5.2988529205322266e-05
154,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,5.271037298371084e-05
155,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,5.245208740234375e-05
156,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,5.2173931180732325e-05
157,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,5.1895778597099707e-05
158,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,5.163748937775381e-05
159,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,5.135933679412119e-05
160,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,5.112091821501963e-05
161,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,5.086262899567373e-05
162,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,5.060434341430664e-05
163,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,5.034605783293955e-05
164,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,5.0067901611328125e-05
165,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,4.982948303222656e-05
166,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,4.961093145539053e-05
167,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,4.935264587402344e-05
168,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,4.9114227294921875e-05
169,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,4.889567571808584e-05
170,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,4.863739013671875e-05
171,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,4.839897155761719e-05
172,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,4.8160552978515625e-05
173,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,4.792213439941406e-05
174,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,4.770358282257803e-05
175,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,4.74850348837208e-05
176,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,4.7266483306884766e-05
177,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,4.704793173004873e-05
178,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,4.6829383791191503e-05
179,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,4.6630699216620997e-05
180,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,4.6372413635253906e-05
181,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,4.6173732698662207e-05
182,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,4.59750481240917e-05
183,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,4.575650018523447e-05
184,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,4.553794860839844e-05
185,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,4.533926767180674e-05
186,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,4.51207160949707e-05
187,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,4.494190216064453e-05
188,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,4.474322122405283e-05
189,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,4.4544536649482325e-05
190,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,4.43259887106251e-05
191,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,4.4147174776298925e-05
192,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,4.394849020172842e-05
193,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,4.374980926513672e-05
194,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,4.355112832854502e-05
195,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,4.337231439421885e-05
196,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,4.317362981964834e-05
197,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,4.297494888305664e-05
198,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,4.279613494873047e-05
199,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,4.26173210144043e-05
200,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,4.245837408234365e-05
201,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,4.225969314575195e-05
202,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,4.208087921142578e-05
203,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,4.188219827483408e-05
204,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,4.172325134277344e-05
205,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,4.152457040618174e-05
206,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,4.1365623474121094e-05
207,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,4.118680953979492e-05
208,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,4.102786260773428e-05
209,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,4.0849048673408106e-05
210,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,4.0670234739081934e-05
211,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,4.05112914450001e-05
212,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,4.035234451293945e-05
213,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,4.019339758087881e-05
214,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,4.001458364655264e-05
215,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,3.9835769712226465e-05
216,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,3.967682641814463e-05
217,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,3.9517879486083984e-05
218,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,3.935893255402334e-05
219,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,3.9199989259941503e-05
220,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,3.904104232788086e-05
221,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,3.8882095395820215e-05
222,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,3.8743019104003906e-05
223,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,3.8564205169677734e-05
224,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,3.8425128877861425e-05
225,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,3.826618194580078e-05
226,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,3.812710565398447e-05
227,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,3.7988025724189356e-05
228,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,3.782908243010752e-05
229,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,3.765026849578135e-05
230,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,3.751118856598623e-05
231,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,3.737211227416992e-05
232,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,3.723303598235361e-05
233,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,3.707408905029297e-05
234,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,3.693501275847666e-05
235,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,3.6795932828681543e-05
236,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,3.6656856536865234e-05
237,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,3.6517780245048925e-05
238,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,3.635883331298828e-05
239,0.5917516350746155,0.5917516946792603,0.6499999761581421,0.3452380895614624,0.9997999668121338,3.621975702117197e-05
